step,train_loss,val_loss,lr,wall_dt_s,wall_cum_s,tokens_step,tokens_cum,h_mean,hY_mean,xi_mean,rX,rP,c_log_mean,c_lin_mean,leak_warnings,sched_t_start,sched_t_end
2800,2.652855,,2.69728124e-04,484.955755,6854.739594,49152,137674752,1.0277567960056704,,nan,0.0,0.0,3.965765744447708,0.0029311444874906556,0,1.0,9.222054368045363
2800,,2.671235,2.69728124e-04,,6854.739594,49152,137674752,1.0267232322867086,,nan,0.0,0.0,3.9630838856101036,0.0029310903283317202,0,1.0,9.213785858293669
2900,,2.564178,2.67551073e-04,,7099.853979,49152,142589952,1.0645529632289592,,nan,0.0,0.0,3.948069788515568,0.002932571025780817,0,1.0,9.516423705831674
3000,2.460172,,2.65315496e-04,490.504252,7345.243846,49152,147505152,1.136369663528867,,nan,0.0,0.0,3.985521763563156,0.0029475832341745445,0,1.0,10.090957308230935
3000,,2.482927,2.65315496e-04,,7345.243846,49152,147505152,1.137364614581142,,nan,0.0,0.0,3.9869068264961243,0.002947805114786206,0,1.0,10.098916916649136
3100,,2.532733,2.63023665e-04,,7590.717201,49152,152420352,1.2253597374943974,,nan,0.0,0.0,3.9549073725938797,0.0029471979607933463,0,1.0,10.80287789995518
3200,2.311840,,2.60677912e-04,490.771094,7836.014940,49152,157335552,1.2456973053919247,,nan,0.0,0.0,4.030427932739258,0.002969632770827957,0,1.0,10.965578443135398
3200,,2.262586,2.60677912e-04,,7836.014940,49152,157335552,1.245635969091463,,nan,0.0,0.0,4.03024023771286,0.0029696675855461763,0,1.0,10.965087752731703
3300,,2.328658,2.58280621e-04,,8081.764704,49152,162250752,1.295033897746463,,nan,0.0,0.0,4.041346400976181,0.0029726502344828987,0,1.0,11.360271181971704
3400,2.333352,,2.55834231e-04,491.576936,8327.591877,49152,167165952,1.3616255498746226,,nan,0.0,0.0,3.9894873201847076,0.0029654244707444377,0,1.0,11.89300439899698
3400,,2.365498,2.55834231e-04,,8327.591877,49152,167165952,1.3612214370993911,,nan,0.0,0.0,3.990045264363289,0.0029654540604155954,0,1.0,11.88977149679513
3500,,2.357682,2.53341230e-04,,8573.131666,49152,172081152,1.409251361087054,,nan,0.0,0.0,3.9848625510931015,0.0029649008145611333,0,1.0,12.274010888696433
3600,2.200009,,2.50804152e-04,490.874667,8818.466544,49152,176996352,1.4476421516293572,,nan,0.0,0.0,3.974767342209816,0.0029628506596282023,0,1.0,12.581137213034857
3600,,2.227040,2.50804152e-04,,8818.466544,49152,176996352,1.4476205788479597,,nan,0.0,0.0,3.974693775177002,0.0029628874142986206,0,1.0,12.580964630783678
3700,,2.269902,2.48225578e-04,,9063.836369,49152,181911552,1.5029384533364178,,nan,0.0,0.0,4.018342927098274,0.0029701544996498797,0,1.0,13.023507626691343
3800,2.198075,,2.45608131e-04,490.494655,9308.961200,49152,186826752,1.5445769604301518,,nan,0.0,0.0,4.018926993012428,0.002969334433231552,0,1.0,13.356615683441214
3800,,2.140259,2.45608131e-04,,9308.961200,49152,186826752,1.5444570556309123,,nan,0.0,0.0,4.020866319537163,0.002969574871400482,0,1.0,13.355656445047298
3900,,2.060235,2.42954472e-04,,9555.258889,49152,191741952,1.6071459920929896,,nan,0.0,0.0,4.036633610725403,0.0029723409294604153,0,1.0,13.857167936743917
4000,2.049848,,2.40267299e-04,492.033416,9800.994616,49152,196657152,1.6400429475021907,,nan,0.0,0.0,4.072598502039909,0.002978169374131312,0,1.0,14.120343580017526
4000,,2.067119,2.40267299e-04,,9800.994616,49152,196657152,1.6404361079703715,,nan,0.0,0.0,4.0721850246191025,0.002978335192040049,0,1.0,14.12348886376297
4100,,2.057241,2.37549346e-04,,10046.242661,49152,201572352,1.678968583831272,,nan,0.0,0.0,4.066697582602501,0.0029771408371743746,0,1.0,14.431748670650176
4200,2.573718,,2.34803377e-04,490.752141,10291.746757,49152,206487552,1.7374198029191472,,nan,0.0,0.0,4.082248717546463,0.002984063026616468,0,1.0,14.899358423353178
4200,,4.357196,2.34803377e-04,,10291.746757,49152,206487552,1.7376566688706845,,nan,0.0,0.0,4.082954674959183,0.002983907448708578,0,1.0,14.901253350965476
4300,,2.207192,2.32032183e-04,,10537.326237,49152,211402752,1.683057475390378,,nan,0.0,0.0,4.121842131018639,0.002996162254248702,0,1.0,14.464459803123024
4400,2.400206,,2.29238584e-04,491.068711,10782.815468,49152,216317952,1.6979296814541212,,nan,0.0,0.0,4.111097067594528,0.0029959011544349323,0,1.0,14.58343745163297
4400,,2.365478,2.29238584e-04,,10782.815468,49152,216317952,1.6983541124211134,,nan,0.0,0.0,4.110967755317688,0.0029959370495475923,0,1.0,14.586832899368908
4500,,2.150060,2.26425420e-04,,11023.912971,49152,221233152,1.7508723522190814,,nan,0.0,0.0,4.104283541440964,0.0029953342706505737,0,1.0,15.006978817752652
4600,2.219754,,2.23595552e-04,486.990334,11269.805802,49152,226148352,1.758224209739711,,nan,0.0,0.0,4.10117019712925,0.002995777868704863,0,1.0,15.065793677917688
4600,,2.206785,2.23595552e-04,,11269.805802,49152,226148352,1.758751897259068,,nan,0.0,0.0,4.1000611037015915,0.0029957647526970277,0,1.0,15.070015178072545
4700,,2.147391,2.20751858e-04,,11511.854344,49152,231063552,1.7493292989299851,,nan,0.0,0.0,4.1133904457092285,0.0029976999259133663,0,1.0,14.994634391439881
4800,2.166379,,2.17897230e-04,487.830204,11757.636007,49152,235978752,1.7638804480675476,,nan,0.0,0.0,4.103238508105278,0.0029974540966861696,0,1.0,15.111043584540381
4800,,2.097894,2.17897230e-04,,11757.636007,49152,235978752,1.764454999517429,,nan,0.0,0.0,4.102279648184776,0.00299735348090735,0,1.0,15.115639996139432
4900,,2.095804,2.15034570e-04,,12003.436240,49152,240893952,1.7956341522855248,,nan,0.0,0.0,4.092114120721817,0.0029965862264731413,0,1.0,15.365073218284198
5000,2.136202,,2.12166791e-04,491.756155,12249.392162,49152,245809152,1.8395144230109783,,nan,0.0,0.0,4.075303137302399,0.002996061612556389,0,1.0,15.716115384087827
5000,,2.097713,2.12166791e-04,,12249.392162,49152,245809152,1.839615847104685,,nan,0.0,0.0,4.075745061039925,0.0029960046226804593,0,1.0,15.71692677683748
5100,,1.999250,2.09296808e-04,,12496.115990,49152,250724352,1.8464880428431847,,nan,0.0,0.0,4.088495850563049,0.0029971301272695428,0,1.0,15.771904342745477
5200,1.925966,,2.06427541e-04,493.073477,12742.465639,49152,255639552,1.9114070760266264,,nan,0.0,0.0,4.068055734038353,0.002995232926551239,0,1.0,16.29125660821301
5200,,1.922316,2.06427541e-04,,12742.465639,49152,255639552,1.9118101734316246,,nan,0.0,0.0,4.067282810807228,0.002995144926046578,0,1.0,16.294481387452997
5300,,1.859410,2.03561906e-04,,12988.028849,49152,260554752,1.9348984790432033,,nan,0.0,0.0,4.041347399353981,0.0029933230231904417,0,1.0,16.479187832345623
5400,1.765827,,2.00702819e-04,490.929116,13233.394756,49152,265469952,1.988533612355735,,nan,0.0,0.0,4.027790412306786,0.002992136675786128,0,1.0,16.908268898845883
5400,,1.708668,2.00702819e-04,,13233.394756,49152,265469952,1.988874447721741,,nan,0.0,0.0,4.027935117483139,0.002992225449254704,0,1.0,16.910995581773932
5500,,1.751162,1.97853186e-04,,13474.481076,49152,270385152,2.032265967849022,,nan,0.0,0.0,4.019366145133972,0.0029921922194304784,0,1.0,17.258127742792176
5600,1.664368,,1.95015906e-04,486.167979,13719.562735,49152,275300352,2.0392855385776714,,nan,0.0,0.0,4.001341953873634,0.002991797913622918,0,1.0,17.314284308621374
5600,,1.644188,1.95015906e-04,,13719.562735,49152,275300352,2.0390823689268442,,nan,0.0,0.0,4.000837594270706,0.0029917385590749745,0,1.0,17.312658951414754
5700,,4.737121,1.92193864e-04,,13964.798545,49152,280215552,2.043694830611026,,nan,0.0,0.0,3.984137311577797,0.0029911855843351987,0,1.0,17.34955864488821
5800,4.468506,,1.89389931e-04,490.388265,14209.951000,49152,285130752,2.05715345529224,,nan,0.0,0.0,3.9802562296390533,0.002991054602929921,0,1.0,17.45722764233792
5800,,3.983943,1.89389931e-04,,14209.951000,49152,285130752,2.0578291488014644,,nan,0.0,0.0,3.980294331908226,0.0029910461632169927,0,1.0,17.462633190411715
5900,,2.060229,1.86606957e-04,,14455.845689,49152,290045952,2.0821700951044373,,nan,0.0,0.0,4.026590809226036,0.002998045629617252,0,1.0,17.6573607608355
6000,1.937951,,1.83847773e-04,491.702359,14701.653359,49152,294961152,2.0889620855516076,,nan,0.0,0.0,3.9932445734739304,0.002994588268968812,0,1.0,17.711696684412857
6000,,1.960895,1.83847773e-04,,14701.653359,49152,294961152,2.0889664569980937,,nan,0.0,0.0,3.992509752511978,0.0029945522539236435,0,1.0,17.71173165598475
6100,,1.551504,1.81115184e-04,,14941.193534,49152,299876352,2.090411099146836,,nan,0.0,0.0,3.951013058423996,0.002991116677549144,0,1.0,17.72328879317469
6200,1.680972,,1.78411970e-04,485.015262,15186.668622,49152,304791552,2.10229267019495,,nan,0.0,0.0,3.936103492975235,0.0029903311237688968,0,1.0,17.818341361559604
6200,,1.632489,1.78411970e-04,,15186.668622,49152,304791552,2.1028730991789573,,nan,0.0,0.0,3.9352982863783836,0.002990300280032443,0,1.0,17.822984793431658
6300,,1.517417,1.75740879e-04,,15425.523127,49152,309706752,2.092355468417921,,nan,0.0,0.0,3.9321802258491516,0.002990213152379795,0,1.0,17.738843747343367
6400,1.501305,,1.73104629e-04,484.161869,15670.830491,49152,314621952,2.1298330090930837,,nan,0.0,0.0,3.905456982553005,0.002989034140604474,0,1.0,18.03866407274467
6400,,1.506303,1.73104629e-04,,15670.830491,49152,314621952,2.1293772103230193,,nan,0.0,0.0,3.9055821672081947,0.0029890432196850725,0,1.0,18.035017682584154
6500,,1.533888,1.70505900e-04,,15916.119154,49152,319537152,2.1825277413992303,,nan,0.0,0.0,3.8982807248830795,0.0029887064767564198,0,1.0,18.460221931193843
6600,1.694110,,1.67947334e-04,490.870785,16161.701277,49152,324452352,2.1947629626940492,,nan,0.0,0.0,3.8892337679862976,0.0029884941837394763,0,1.0,18.558103701552398
6600,,1.666928,1.67947334e-04,,16161.701277,49152,324452352,2.1939915769203506,,nan,0.0,0.0,3.8891863375902176,0.002988446501291264,0,1.0,18.551932615362805
6700,,1.569436,1.65431534e-04,,16406.870115,49152,329367552,2.231001584513614,,nan,0.0,0.0,3.869553357362747,0.002987582964831148,0,1.0,18.84801267610891
